expID,group,group_num,run,alpha,avg_met_adjust,std_met_adjust,avg_avg_async,sd_avg_async,avg_std_async,sd_std_async,group_groove,group_groove_std,group_sync_self,group_sync_self_std,group_cont,group_cont_std,group_infl,group_infl_std,group_diff,group_diff_std,group_sync_others,group_sync_others_std,group_allMeans,ae,std_ae,pa,std_pa,mt,std_mt,sa,std_sa,emo,std_emo,gen_soph,std_gen_soph,intern,std_intern,powo,std_powo,chance,std_chance,PLAY,std_PLAY,SEEK,std_SEEK,CARE,std_CARE,ANGER,std_ANGER,FEAR,std_FEAR,SADNESS,std_SADNESS,SPIRITUALITY,std_SPIRITUALITY
3,011170sc_011170ah_011170pt_011170jv,1,13,0.35,-20.27118644,6.880333062,-58.65350877,16.53248658,38.10410911,19.50875789,0.429029811,0.823762932,0.608113008,0.175829114,-0.029008363,0.88206434,-0.276189493,1.584168646,-0.520770524,0.191490606,-0.349838681,0.996681747,011170sc_011170ah_011170pt_011170jv,43.25,8.61684396980704,45.5,3.69684550213647,14.75,4.03112887414927,28,8.28653526310404,34.5,6.2449979983984,71.25,14.5459043491057,33,4.32049379893857,19.25,8.34166250416147,27,12.4632793972266,4.16666666666667,0.561083607686782,3.79166666666667,0.629152869605896,3.625,1.01036297108185,3.125,0.657928849018167,3.35,0.929157324317757,2.66666666666667,0.360041149911548,2.45833333333333,0.724888241705549
3,011170sc_011170ah_011170pt_011170jv,1,14,1,-34.28813559,21.87350062,-35.75877193,21.33391859,55.0990993,28.01025672,-0.786130869,1.234088162,-0.989604361,1.132875226,-0.997194422,0.787377839,-0.127323106,0.575881201,1.028646883,1.15373935,-1.337690047,1.362454143,011170sc_011170ah_011170pt_011170jv,43.25,8.61684396980704,45.5,3.69684550213647,14.75,4.03112887414927,28,8.28653526310404,34.5,6.2449979983984,71.25,14.5459043491057,33,4.32049379893857,19.25,8.34166250416147,27,12.4632793972266,4.16666666666667,0.561083607686782,3.79166666666667,0.629152869605896,3.625,1.01036297108185,3.125,0.657928849018167,3.35,0.929157324317757,2.66666666666667,0.360041149911548,2.45833333333333,0.724888241705549
3,011170sc_011170ah_011170pt_011170jv,1,15,1,-38.23728814,19.20608648,-39.95614035,18.13177969,49.04131934,24.8731638,0.405407037,0.350070071,0.608113008,0.175829114,0.026590999,0.808558979,-0.440714692,0.786187633,0.133383015,0.599821329,0.152045004,1.736915332,011170sc_011170ah_011170pt_011170jv,43.25,8.61684396980704,45.5,3.69684550213647,14.75,4.03112887414927,28,8.28653526310404,34.5,6.2449979983984,71.25,14.5459043491057,33,4.32049379893857,19.25,8.34166250416147,27,12.4632793972266,4.16666666666667,0.561083607686782,3.79166666666667,0.629152869605896,3.625,1.01036297108185,3.125,0.657928849018167,3.35,0.929157324317757,2.66666666666667,0.360041149911548,2.45833333333333,0.724888241705549
3,011170sc_011170ah_011170pt_011170jv,1,16,0.7,-32.94915254,23.75116965,-47.60775862,33.65782123,41.86840946,29.7846132,-0.252933187,1.026836639,-0.56817773,0.889117452,0.026590999,0.808558979,-0.440714692,0.786187633,0.509126326,1.229271517,-0.328812851,1.1574988,011170sc_011170ah_011170pt_011170jv,43.25,8.61684396980704,45.5,3.69684550213647,14.75,4.03112887414927,28,8.28653526310404,34.5,6.2449979983984,71.25,14.5459043491057,33,4.32049379893857,19.25,8.34166250416147,27,12.4632793972266,4.16666666666667,0.561083607686782,3.79166666666667,0.629152869605896,3.625,1.01036297108185,3.125,0.657928849018167,3.35,0.929157324317757,2.66666666666667,0.360041149911548,2.45833333333333,0.724888241705549
3,011170sc_011170ah_011170pt_011170jv,1,17,0.35,-24.13559322,6.382782949,-70.23684211,13.0460569,34.50940498,16.5455298,-0.031069821,0.806001682,0.230680954,0.743055816,0.334372882,0.481699442,-0.202320668,0.854417659,-0.145027213,0.58093828,0.813030624,0.695086013,011170sc_011170ah_011170pt_011170jv,43.25,8.61684396980704,45.5,3.69684550213647,14.75,4.03112887414927,28,8.28653526310404,34.5,6.2449979983984,71.25,14.5459043491057,33,4.32049379893857,19.25,8.34166250416147,27,12.4632793972266,4.16666666666667,0.561083607686782,3.79166666666667,0.629152869605896,3.625,1.01036297108185,3.125,0.657928849018167,3.35,0.929157324317757,2.66666666666667,0.360041149911548,2.45833333333333,0.724888241705549
3,011170sc_011170ah_011170pt_011170jv,1,18,0.7,-35.38983051,13.1830834,-52.06578947,16.46570613,43.66245123,25.64631231,-0.031069821,0.806001682,-0.56817773,0.889117452,-0.336790246,0.444162184,-0.428535475,1.234766531,0.374493345,0.486779712,-0.022972935,0.489067446,011170sc_011170ah_011170pt_011170jv,43.25,8.61684396980704,45.5,3.69684550213647,14.75,4.03112887414927,28,8.28653526310404,34.5,6.2449979983984,71.25,14.5459043491057,33,4.32049379893857,19.25,8.34166250416147,27,12.4632793972266,4.16666666666667,0.561083607686782,3.79166666666667,0.629152869605896,3.625,1.01036297108185,3.125,0.657928849018167,3.35,0.929157324317757,2.66666666666667,0.360041149911548,2.45833333333333,0.724888241705549
3,011170sc_011170ah_011170pt_011170jv,1,19,0,0,0,-84.44298246,26.91226725,50.15685862,25.94284701,-1.125886904,1.449184045,0.230680954,0.743055816,-0.155099623,0.54173601,0.111070917,1.136647819,-0.520770524,0.191490606,0.496677792,1.006169851,011170sc_011170ah_011170pt_011170jv,43.25,8.61684396980704,45.5,3.69684550213647,14.75,4.03112887414927,28,8.28653526310404,34.5,6.2449979983984,71.25,14.5459043491057,33,4.32049379893857,19.25,8.34166250416147,27,12.4632793972266,4.16666666666667,0.561083607686782,3.79166666666667,0.629152869605896,3.625,1.01036297108185,3.125,0.657928849018167,3.35,0.929157324317757,2.66666666666667,0.360041149911548,2.45833333333333,0.724888241705549
3,011170sc_011170ah_011170pt_011170jv,1,20,0.7,-35.54237288,12.87515923,-52.28947368,15.95758814,45.38303366,23.13103508,0.429029811,0.823762932,-0.054814636,0.888358289,0.15268226,0.61072907,0.02389414,0.587193153,-0.242360296,0.581314954,0.455740619,1.088659809,011170sc_011170ah_011170pt_011170jv,43.25,8.61684396980704,45.5,3.69684550213647,14.75,4.03112887414927,28,8.28653526310404,34.5,6.2449979983984,71.25,14.5459043491057,33,4.32049379893857,19.25,8.34166250416147,27,12.4632793972266,4.16666666666667,0.561083607686782,3.79166666666667,0.629152869605896,3.625,1.01036297108185,3.125,0.657928849018167,3.35,0.929157324317757,2.66666666666667,0.360041149911548,2.45833333333333,0.724888241705549
3,011170sc_011170ah_011170pt_011170jv,1,21,1,-39.61016949,18.96913732,-41.36842105,17.75849302,63.89814012,20.50859793,0.088048312,0.633573908,-0.340310226,1.295488637,-0.336790246,0.444162184,0.334934865,0.865288362,0.036049932,1.122178033,-0.022972935,0.489067446,011170sc_011170ah_011170pt_011170jv,43.25,8.61684396980704,45.5,3.69684550213647,14.75,4.03112887414927,28,8.28653526310404,34.5,6.2449979983984,71.25,14.5459043491057,33,4.32049379893857,19.25,8.34166250416147,27,12.4632793972266,4.16666666666667,0.561083607686782,3.79166666666667,0.629152869605896,3.625,1.01036297108185,3.125,0.657928849018167,3.35,0.929157324317757,2.66666666666667,0.360041149911548,2.45833333333333,0.724888241705549
3,011170sc_011170ah_011170pt_011170jv,1,22,1,-40.49152542,15.9172135,-42.32017544,14.21414304,52.28019641,25.30243398,0.088048312,0.633573908,0.037121827,1.315966972,-0.997194422,0.787377839,-0.204671527,1.12225603,0.036049932,1.122178033,-0.982544344,0.943643561,011170sc_011170ah_011170pt_011170jv,43.25,8.61684396980704,45.5,3.69684550213647,14.75,4.03112887414927,28,8.28653526310404,34.5,6.2449979983984,71.25,14.5459043491057,33,4.32049379893857,19.25,8.34166250416147,27,12.4632793972266,4.16666666666667,0.561083607686782,3.79166666666667,0.629152869605896,3.625,1.01036297108185,3.125,0.657928849018167,3.35,0.929157324317757,2.66666666666667,0.360041149911548,2.45833333333333,0.724888241705549
3,011170sc_011170ah_011170pt_011170jv,1,23,0,0,0,-66.76754386,28.12201808,52.14005391,38.52169125,0.722765763,0.805862704,0.608113008,0.175829114,-0.518480868,0.604296322,-0.127323106,0.575881201,-0.520770524,0.191490606,0.496677792,1.006169851,011170sc_011170ah_011170pt_011170jv,43.25,8.61684396980704,45.5,3.69684550213647,14.75,4.03112887414927,28,8.28653526310404,34.5,6.2449979983984,71.25,14.5459043491057,33,4.32049379893857,19.25,8.34166250416147,27,12.4632793972266,4.16666666666667,0.561083607686782,3.79166666666667,0.629152869605896,3.625,1.01036297108185,3.125,0.657928849018167,3.35,0.929157324317757,2.66666666666667,0.360041149911548,2.45833333333333,0.724888241705549
3,011170sc_011170ah_011170pt_011170jv,1,24,0.35,-20.3220339,8.437275009,-57.94396552,22.89095255,36.25700229,19.46627501,-0.031069821,0.806001682,0.608113008,0.175829114,-0.70017149,0.892838116,-0.569924365,1.820195182,0.755232961,2.010064189,0.813030624,0.695086013,011170sc_011170ah_011170pt_011170jv,43.25,8.61684396980704,45.5,3.69684550213647,14.75,4.03112887414927,28,8.28653526310404,34.5,6.2449979983984,71.25,14.5459043491057,33,4.32049379893857,19.25,8.34166250416147,27,12.4632793972266,4.16666666666667,0.561083607686782,3.79166666666667,0.629152869605896,3.625,1.01036297108185,3.125,0.657928849018167,3.35,0.929157324317757,2.66666666666667,0.360041149911548,2.45833333333333,0.724888241705549
3,011172lc_011172sd_011172jr_011172gl,2,1,0.7,-23.61016949,37.9323431,-33.68678161,54.77519695,113.6405874,64.71078879,-0.369802543,0.773412754,0.212650417,0.874434153,1.637774123,1.867639871,-0.142090736,0.34455336,1.921985831,1.98738626,-0.845519261,0.805182197,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
3,011172lc_011172sd_011172jr_011172gl,2,2,0.35,-20.77966102,17.37325312,-59.4137931,49.58924596,92.06589331,51.43266785,0.312586598,0.634123924,-0.355064321,0.725515852,1.144736133,1.711036523,-0.142090736,0.34455336,0.081412561,0.727299823,-0.845519261,0.805182197,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
3,011172lc_011172sd_011172jr_011172gl,2,3,0,0,0,-114.5862069,25.5096968,34.90341667,18.35768109,0.505503234,0.583566289,0.201049829,0.427089497,0.259247054,1.049005818,-0.142090736,0.34455336,-0.154479705,0.399683843,1.181180555,1.420623909,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
3,011172lc_011172sd_011172jr_011172gl,2,4,0.7,-52.66101695,41.6717924,-74.93361582,59.60323753,67.53569086,43.45287059,0.505503234,0.583566289,0.201049829,0.427089497,-0.133204035,0.266700964,0.34909023,0.856582835,0.225456427,0.433529567,0.121990622,1.35588392,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
3,011172lc_011172sd_011172jr_011172gl,2,5,0,0,0,-126.0847458,45.64585872,40.19536242,20.20326488,0.505503234,0.583566289,0.583393183,0.657435058,0.259247054,1.049005818,-0.142090736,0.34455336,-0.390371971,0.48547977,0.756176705,0.792061754,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
3,011172lc_011172sd_011172jr_011172gl,2,6,0.7,-43.10169492,39.48011063,-61.26271186,56.5506076,72.4695548,54.0903598,-0.369802543,0.773412754,-0.552036292,0.823705207,-0.133204035,0.266700964,-0.633271702,1.197401274,0.605392559,1.170880144,-0.274666338,1.481116937,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
3,011172lc_011172sd_011172jr_011172gl,2,7,1,-56.88135593,40.39677554,-59.14473684,39.76349204,80.23485649,49.19441173,-0.991100596,0.528214845,-0.737407676,0.937574118,-0.525655124,0.52343907,-0.142090736,0.34455336,1.077177092,1.264344904,-0.438008547,0.591041671,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
3,011172lc_011172sd_011172jr_011172gl,2,8,0,0,0,-98.29597701,34.63850553,55.78191859,37.33886983,0.505503234,0.583566289,0.015678446,0.148865637,-0.133204035,0.266700964,-0.142090736,0.34455336,-0.010435839,0.709146416,0.506581323,1.179989388,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
3,011172lc_011172sd_011172jr_011172gl,2,9,0.35,-26.98305085,14.23992872,-77.17241379,39.77712599,72.74477202,40.02875261,0.69841987,0.759421296,0.583393183,0.657435058,-0.133204035,0.266700964,0.514605541,1.151467862,-0.390371971,0.48547977,0.5120082,0.851676204,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
3,011172lc_011172sd_011172jr_011172gl,2,10,0,0,0,-91.64224138,40.55230303,94.7368336,43.36169655,0.505503234,0.583566289,0.583393183,0.657435058,-0.133204035,0.266700964,-0.142090736,0.34455336,-0.390371971,0.48547977,0.308252843,0.582486794,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
3,011172lc_011172sd_011172jr_011172gl,2,11,0.7,-24.38983051,32.63751647,-34.93534483,46.97457693,130.6179294,44.87768845,0.638833954,1.093020626,-0.624211173,0.921577178,-0.133204035,0.266700964,-0.699594826,0.858080844,0.693784997,1.49310154,-0.641763904,0.576852955,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
3,011172lc_011172sd_011172jr_011172gl,2,12,1,-25.10169492,42.5532911,-25.62643678,43.0843902,135.9715755,55.76426118,-0.369802543,0.773412754,-0.169692938,0.369887707,-0.133204035,0.266700964,-0.142090736,0.34455336,-0.151023742,1.496066292,-0.641763904,0.576852955,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
3,011172lc_011172sd_011172jr_011172gl,2,13,0.7,-36.38983051,50.27613986,-52.41666667,72.35862569,117.759603,61.44631604,-1.033648741,1.179622247,-0.355064321,0.725515852,-0.525655124,0.52343907,-0.142090736,0.34455336,0.461348693,0.564064201,-0.076337858,0.212300736,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
3,011172lc_011172sd_011172jr_011172gl,2,14,0.35,-22.05084746,18.19475458,-62.79166667,51.78643271,103.4105969,47.98775306,-0.605267324,0.45502694,-0.821183144,1.107512384,0.086717312,1.516260647,-0.142090736,0.34455336,-0.386916009,1.31254842,0.523141082,1.266730478,011172lc_011172sd_011172jr_011172gl,36,8.52447456836295,39,5.29150262212918,18.75,11.9547758936195,27,9.76387901058454,32.25,6.84957419601151,66.25,23.4574082114798,32.25,9.10585891976516,28,11.8321595661992,32.5,5.97215762238964,3.79166666666667,0.75,3.66666666666667,0.52704627669473,3.6875,0.746519702798705,2.95833333333333,0.864687912015188,4.35,0.91469484893415,4.04166666666667,0.629152869605896,2.75,0.552770798392567
